Model,w_idx,RX_time(ms),TX_time(ms),GPU_Active(ms),GPU_Idle(ms),1_Iter_time(ms),Total_time(ms),GPU_Memory(MB)
cifar10_alexnet_sync_dataFormat,1,0,0,0,0,0,0,969.0
cifar10_alexnet_sync_dataFormat,2,0,0,0,0,0,0,972.9375
cifar10_alexnet_sync_optMomentum,1,0,0,0,0,0,0,0.0
cifar10_alexnet_sync_optMomentum,2,0,0,0,0,0,0,0.0
cifar10_alexnet_sync_optRmsprop,1,0,0,0,0,0,0,499.0
cifar10_alexnet_sync_optRmsprop,2,0,0,0,0,0,0,430.9375
cifar10_alexnet_sync_use_fp16,1,0,0,0,0,0,0,969.0
cifar10_alexnet_sync_use_fp16,2,0,0,0,0,0,0,968.9375
cifar10_alexnet_sync_winograd,1,0,0,0,0,0,0,1033.0
cifar10_alexnet_sync_winograd,2,0,0,0,0,0,0,1032.9375
cifar10_alexnet_sync_xla,1,0,0,0,0,0,0,0.0
cifar10_alexnet_sync_xla,2,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_async_batch128,1,0,0,0,0,0,0,17093.0
cifar10_densenet100_k12_async_batch128,2,0,0,0,0,0,0,17092.9375
cifar10_densenet100_k12_async_batch256,1,0,0,0,0,0,0,8967.0
cifar10_densenet100_k12_async_batch256,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_async_batch32,1,0,0,0,0,0,0,4741.0
cifar10_densenet100_k12_async_batch32,2,0,0,0,0,0,0,4740.9375
cifar10_densenet100_k12_async_batch64,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k12_async_batch64,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_async_dataFormat,1,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_async_dataFormat,2,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_async_optMomentum,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k12_async_optMomentum,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_async_optRmsprop,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k12_async_optRmsprop,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_async_use_fp16,1,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_async_use_fp16,2,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_async_winograd,1,0,0,0,0,0,0,371.0
cifar10_densenet100_k12_async_winograd,2,0,0,0,0,0,0,368.9375
cifar10_densenet100_k12_async_xla,1,0,0,0,0,0,0,389.0
cifar10_densenet100_k12_async_xla,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_sync_batch128,1,0,0,0,0,0,0,393.0
cifar10_densenet100_k12_sync_batch128,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_sync_batch256,1,0,0,0,0,0,0,319.0
cifar10_densenet100_k12_sync_batch256,2,0,0,0,0,0,0,34.9375
cifar10_densenet100_k12_sync_batch32,1,0,0,0,0,0,0,4741.0
cifar10_densenet100_k12_sync_batch32,2,0,0,0,0,0,0,4740.9375
cifar10_densenet100_k12_sync_batch64,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k12_sync_batch64,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_sync_dataFormat,1,0,0,0,0,0,0,8837.0
cifar10_densenet100_k12_sync_dataFormat,2,0,0,0,0,0,0,8836.9375
cifar10_densenet100_k12_sync_optMomentum,1,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_sync_optMomentum,2,0,0,0,0,0,0,0.0
cifar10_densenet100_k12_sync_optRmsprop,1,0,0,0,0,0,0,389.0
cifar10_densenet100_k12_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_sync_use_fp16,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k12_sync_use_fp16,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k12_sync_winograd,1,0,0,0,0,0,0,8837.0
cifar10_densenet100_k12_sync_winograd,2,0,0,0,0,0,0,8836.9375
cifar10_densenet100_k12_sync_xla,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k12_sync_xla,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_batch128,1,0,0,0,0,0,0,393.0
cifar10_densenet100_k24_async_batch128,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_batch32,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_async_batch32,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_batch64,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_async_batch64,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_dataFormat,1,0,0,0,0,0,0,17029.0
cifar10_densenet100_k24_async_dataFormat,2,0,0,0,0,0,0,390.9375
cifar10_densenet100_k24_async_optMomentum,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_async_optMomentum,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_optRmsprop,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_async_optRmsprop,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_use_fp16,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_async_use_fp16,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_async_winograd,1,0,0,0,0,0,0,0.0
cifar10_densenet100_k24_async_winograd,2,0,0,0,0,0,0,0.0
cifar10_densenet100_k24_async_xla,1,0,0,0,0,0,0,17029.0
cifar10_densenet100_k24_async_xla,2,0,0,0,0,0,0,17028.9375
cifar10_densenet100_k24_sync_batch128,1,0,0,0,0,0,0,31137.0
cifar10_densenet100_k24_sync_batch128,2,0,0,0,0,0,0,31136.9375
cifar10_densenet100_k24_sync_batch32,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_sync_batch32,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_sync_batch64,1,0,0,0,0,0,0,17029.0
cifar10_densenet100_k24_sync_batch64,2,0,0,0,0,0,0,17028.9375
cifar10_densenet100_k24_sync_dataFormat,1,0,0,0,0,0,0,387.0
cifar10_densenet100_k24_sync_dataFormat,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_sync_optMomentum,1,0,0,0,0,0,0,389.0
cifar10_densenet100_k24_sync_optMomentum,2,0,0,0,0,0,0,388.9375
cifar10_densenet100_k24_sync_optRmsprop,1,0,0,0,0,0,0,377.0
cifar10_densenet100_k24_sync_optRmsprop,2,0,0,0,0,0,0,378.9375
cifar10_densenet100_k24_sync_use_fp16,1,0,0,0,0,0,0,349.0
cifar10_densenet100_k24_sync_use_fp16,2,0,0,0,0,0,0,348.9375
cifar10_densenet100_k24_sync_winograd,1,0,0,0,0,0,0,389.0
cifar10_densenet100_k24_sync_winograd,2,0,0,0,0,0,0,386.9375
cifar10_densenet100_k24_sync_xla,1,0,0,0,0,0,0,17029.0
cifar10_densenet100_k24_sync_xla,2,0,0,0,0,0,0,17028.9375
cifar10_densenet40_k12_async_batch128,1,0,0,0,0,0,0,2757.0
cifar10_densenet40_k12_async_batch128,2,0,0,0,0,0,0,2756.9375
cifar10_densenet40_k12_async_batch256,1,0,0,0,0,0,0,531.0
cifar10_densenet40_k12_async_batch256,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_async_batch32,1,0,0,0,0,0,0,1173.0
cifar10_densenet40_k12_async_batch32,2,0,0,0,0,0,0,1172.9375
cifar10_densenet40_k12_async_batch512,1,0,0,0,0,0,0,0.0
cifar10_densenet40_k12_async_batch512,2,0,0,0,0,0,0,0.0
cifar10_densenet40_k12_async_batch64,1,0,0,0,0,0,0,387.0
cifar10_densenet40_k12_async_batch64,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_async_dataFormat,1,0,0,0,0,0,0,1701.0
cifar10_densenet40_k12_async_dataFormat,2,0,0,0,0,0,0,1700.9375
cifar10_densenet40_k12_async_optMomentum,1,0,0,0,0,0,0,369.0
cifar10_densenet40_k12_async_optMomentum,2,0,0,0,0,0,0,360.9375
cifar10_densenet40_k12_async_optRmsprop,1,0,0,0,0,0,0,0.0
cifar10_densenet40_k12_async_optRmsprop,2,0,0,0,0,0,0,0.0
cifar10_densenet40_k12_async_use_fp16,1,0,0,0,0,0,0,1621.0
cifar10_densenet40_k12_async_use_fp16,2,0,0,0,0,0,0,1620.9375
cifar10_densenet40_k12_async_winograd,1,0,0,0,0,0,0,1701.0
cifar10_densenet40_k12_async_winograd,2,0,0,0,0,0,0,1700.9375
cifar10_densenet40_k12_async_xla,1,0,0,0,0,0,0,387.0
cifar10_densenet40_k12_async_xla,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_sync_batch128,1,0,0,0,0,0,0,387.0
cifar10_densenet40_k12_sync_batch128,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_sync_batch256,1,0,0,0,0,0,0,4879.0
cifar10_densenet40_k12_sync_batch256,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_sync_batch32,1,0,0,0,0,0,0,1173.0
cifar10_densenet40_k12_sync_batch32,2,0,0,0,0,0,0,1172.9375
cifar10_densenet40_k12_sync_batch512,1,0,0,0,0,0,0,9095.0
cifar10_densenet40_k12_sync_batch512,2,0,0,0,0,0,0,9094.9375
cifar10_densenet40_k12_sync_batch64,1,0,0,0,0,0,0,1701.0
cifar10_densenet40_k12_sync_batch64,2,0,0,0,0,0,0,1700.9375
cifar10_densenet40_k12_sync_dataFormat,1,0,0,0,0,0,0,1701.0
cifar10_densenet40_k12_sync_dataFormat,2,0,0,0,0,0,0,1700.9375
cifar10_densenet40_k12_sync_optMomentum,1,0,0,0,0,0,0,1701.0
cifar10_densenet40_k12_sync_optMomentum,2,0,0,0,0,0,0,1700.9375
cifar10_densenet40_k12_sync_optRmsprop,1,0,0,0,0,0,0,373.0
cifar10_densenet40_k12_sync_optRmsprop,2,0,0,0,0,0,0,366.9375
cifar10_densenet40_k12_sync_use_fp16,1,0,0,0,0,0,0,387.0
cifar10_densenet40_k12_sync_use_fp16,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_sync_winograd,1,0,0,0,0,0,0,387.0
cifar10_densenet40_k12_sync_winograd,2,0,0,0,0,0,0,386.9375
cifar10_densenet40_k12_sync_xla,1,0,0,0,0,0,0,1701.0
cifar10_densenet40_k12_sync_xla,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_async_batch128,1,0,0,0,0,0,0,0.0
cifar10_resnet110_async_batch128,2,0,0,0,0,0,0,0.0
cifar10_resnet110_async_batch256,1,0,0,0,0,0,0,387.0
cifar10_resnet110_async_batch256,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_async_batch32,1,0,0,0,0,0,0,1157.0
cifar10_resnet110_async_batch32,2,0,0,0,0,0,0,1156.9375
cifar10_resnet110_async_batch512,1,0,0,0,0,0,0,387.0
cifar10_resnet110_async_batch512,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_async_batch64,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_async_batch64,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_async_dataFormat,1,0,0,0,0,0,0,389.0
cifar10_resnet110_async_dataFormat,2,0,0,0,0,0,0,388.9375
cifar10_resnet110_async_optMomentum,1,0,0,0,0,0,0,0.0
cifar10_resnet110_async_optMomentum,2,0,0,0,0,0,0,0.0
cifar10_resnet110_async_optRmsprop,1,0,0,0,0,0,0,0.0
cifar10_resnet110_async_optRmsprop,2,0,0,0,0,0,0,0.0
cifar10_resnet110_async_use_fp16,1,0,0,0,0,0,0,1189.0
cifar10_resnet110_async_use_fp16,2,0,0,0,0,0,0,1188.9375
cifar10_resnet110_async_winograd,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_async_winograd,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_async_xla,1,0,0,0,0,0,0,387.0
cifar10_resnet110_async_xla,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_sync_batch128,1,0,0,0,0,0,0,2757.0
cifar10_resnet110_sync_batch128,2,0,0,0,0,0,0,2756.9375
cifar10_resnet110_sync_batch256,1,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_batch256,2,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_batch32,1,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_batch32,2,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_batch512,1,0,0,0,0,0,0,387.0
cifar10_resnet110_sync_batch512,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_sync_batch64,1,0,0,0,0,0,0,381.0
cifar10_resnet110_sync_batch64,2,0,0,0,0,0,0,358.9375
cifar10_resnet110_sync_dataFormat,1,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_dataFormat,2,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_optMomentum,1,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_optMomentum,2,0,0,0,0,0,0,0.0
cifar10_resnet110_sync_optRmsprop,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_sync_optRmsprop,2,0,0,0,0,0,0,1668.9375
cifar10_resnet110_sync_use_fp16,1,0,0,0,0,0,0,1189.0
cifar10_resnet110_sync_use_fp16,2,0,0,0,0,0,0,1188.9375
cifar10_resnet110_sync_winograd,1,0,0,0,0,0,0,387.0
cifar10_resnet110_sync_winograd,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_sync_xla,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_sync_xla,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_v2_async_batch128,1,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_async_batch128,2,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_async_batch256,1,0,0,0,0,0,0,4871.0
cifar10_resnet110_v2_async_batch256,2,0,0,0,0,0,0,4870.9375
cifar10_resnet110_v2_async_batch32,1,0,0,0,0,0,0,387.0
cifar10_resnet110_v2_async_batch32,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_v2_async_batch512,1,0,0,0,0,0,0,9111.0
cifar10_resnet110_v2_async_batch512,2,0,0,0,0,0,0,9094.9375
cifar10_resnet110_v2_async_batch64,1,0,0,0,0,0,0,1669.0
cifar10_resnet110_v2_async_batch64,2,0,0,0,0,0,0,388.9375
cifar10_resnet110_v2_async_dataFormat,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_v2_async_dataFormat,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_v2_async_optMomentum,1,0,0,0,0,0,0,35.0
cifar10_resnet110_v2_async_optMomentum,2,0,0,0,0,0,0,34.9375
cifar10_resnet110_v2_async_optRmsprop,1,0,0,0,0,0,0,387.0
cifar10_resnet110_v2_async_optRmsprop,2,0,0,0,0,0,0,386.9375
cifar10_resnet110_v2_async_use_fp16,1,0,0,0,0,0,0,1189.0
cifar10_resnet110_v2_async_use_fp16,2,0,0,0,0,0,0,1188.9375
cifar10_resnet110_v2_async_winograd,1,0,0,0,0,0,0,1669.0
cifar10_resnet110_v2_async_winograd,2,0,0,0,0,0,0,1668.9375
cifar10_resnet110_v2_async_xla,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_v2_async_xla,2,0,0,0,0,0,0,388.9375
cifar10_resnet110_v2_sync_batch128,1,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_batch128,2,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_batch256,1,0,0,0,0,0,0,4871.0
cifar10_resnet110_v2_sync_batch256,2,0,0,0,0,0,0,4870.9375
cifar10_resnet110_v2_sync_batch32,1,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_batch32,2,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_batch512,1,0,0,0,0,0,0,9095.0
cifar10_resnet110_v2_sync_batch512,2,0,0,0,0,0,0,9094.9375
cifar10_resnet110_v2_sync_batch64,1,0,0,0,0,0,0,1669.0
cifar10_resnet110_v2_sync_batch64,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_v2_sync_dataFormat,1,0,0,0,0,0,0,29.0
cifar10_resnet110_v2_sync_dataFormat,2,0,0,0,0,0,0,25.9375
cifar10_resnet110_v2_sync_optMomentum,1,0,0,0,0,0,0,361.0
cifar10_resnet110_v2_sync_optMomentum,2,0,0,0,0,0,0,364.9375
cifar10_resnet110_v2_sync_optRmsprop,1,0,0,0,0,0,0,1701.0
cifar10_resnet110_v2_sync_optRmsprop,2,0,0,0,0,0,0,1700.9375
cifar10_resnet110_v2_sync_use_fp16,1,0,0,0,0,0,0,1189.0
cifar10_resnet110_v2_sync_use_fp16,2,0,0,0,0,0,0,1188.9375
cifar10_resnet110_v2_sync_winograd,1,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_winograd,2,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_xla,1,0,0,0,0,0,0,0.0
cifar10_resnet110_v2_sync_xla,2,0,0,0,0,0,0,0.0
cifar10_resnet20_async_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet20_async_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet20_async_batch256,1,0,0,0,0,0,0,0.0
cifar10_resnet20_async_batch256,2,0,0,0,0,0,0,0.0
cifar10_resnet20_async_batch32,1,0,0,0,0,0,0,789.0
cifar10_resnet20_async_batch32,2,0,0,0,0,0,0,788.9375
cifar10_resnet20_async_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet20_async_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet20_async_batch64,1,0,0,0,0,0,0,29.0
cifar10_resnet20_async_batch64,2,0,0,0,0,0,0,28.9375
cifar10_resnet20_async_dataFormat,1,0,0,0,0,0,0,67.0
cifar10_resnet20_async_dataFormat,2,0,0,0,0,0,0,320.9375
cifar10_resnet20_async_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet20_async_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_async_optRmsprop,1,0,0,0,0,0,0,0.0
cifar10_resnet20_async_optRmsprop,2,0,0,0,0,0,0,0.0
cifar10_resnet20_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet20_async_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet20_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet20_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_async_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet20_async_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_sync_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet20_sync_batch128,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_sync_batch256,1,0,0,0,0,0,0,1807.0
cifar10_resnet20_sync_batch256,2,0,0,0,0,0,0,1798.9375
cifar10_resnet20_sync_batch32,1,0,0,0,0,0,0,387.0
cifar10_resnet20_sync_batch32,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_sync_batch512,1,0,0,0,0,0,0,2951.0
cifar10_resnet20_sync_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet20_sync_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet20_sync_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_sync_dataFormat,1,0,0,0,0,0,0,0.0
cifar10_resnet20_sync_dataFormat,2,0,0,0,0,0,0,0.0
cifar10_resnet20_sync_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet20_sync_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_sync_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet20_sync_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet20_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet20_sync_winograd,1,0,0,0,0,0,0,661.0
cifar10_resnet20_sync_winograd,2,0,0,0,0,0,0,666.9375
cifar10_resnet20_sync_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet20_sync_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_v2_async_batch128,1,0,0,0,0,0,0,561.0
cifar10_resnet20_v2_async_batch128,2,0,0,0,0,0,0,538.9375
cifar10_resnet20_v2_async_batch256,1,0,0,0,0,0,0,1807.0
cifar10_resnet20_v2_async_batch256,2,0,0,0,0,0,0,1806.9375
cifar10_resnet20_v2_async_batch32,1,0,0,0,0,0,0,0.0
cifar10_resnet20_v2_async_batch32,2,0,0,0,0,0,0,0.0
cifar10_resnet20_v2_async_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet20_v2_async_batch512,2,0,0,0,0,0,0,2966.9375
cifar10_resnet20_v2_async_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_async_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_v2_async_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_async_dataFormat,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_v2_async_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_async_optMomentum,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_v2_async_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_async_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_v2_async_use_fp16,1,0,0,0,0,0,0,12.0
cifar10_resnet20_v2_async_use_fp16,2,0,0,0,0,0,0,11.9375
cifar10_resnet20_v2_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_v2_async_xla,1,0,0,0,0,0,0,0.0
cifar10_resnet20_v2_async_xla,2,0,0,0,0,0,0,0.0
cifar10_resnet20_v2_sync_batch128,1,0,0,0,0,0,0,439.0
cifar10_resnet20_v2_sync_batch128,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_v2_sync_batch256,1,0,0,0,0,0,0,395.0
cifar10_resnet20_v2_sync_batch256,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_v2_sync_batch32,1,0,0,0,0,0,0,789.0
cifar10_resnet20_v2_sync_batch32,2,0,0,0,0,0,0,788.9375
cifar10_resnet20_v2_sync_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet20_v2_sync_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet20_v2_sync_batch64,1,0,0,0,0,0,0,597.0
cifar10_resnet20_v2_sync_batch64,2,0,0,0,0,0,0,386.9375
cifar10_resnet20_v2_sync_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_sync_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_v2_sync_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_sync_optMomentum,2,0,0,0,0,0,0,588.9375
cifar10_resnet20_v2_sync_optRmsprop,1,0,0,0,0,0,0,35.0
cifar10_resnet20_v2_sync_optRmsprop,2,0,0,0,0,0,0,34.9375
cifar10_resnet20_v2_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet20_v2_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet20_v2_sync_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_sync_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet20_v2_sync_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet20_v2_sync_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_async_batch128,1,0,0,0,0,0,0,0.0
cifar10_resnet32_async_batch128,2,0,0,0,0,0,0,0.0
cifar10_resnet32_async_batch256,1,0,0,0,0,0,0,1807.0
cifar10_resnet32_async_batch256,2,0,0,0,0,0,0,1798.9375
cifar10_resnet32_async_batch32,1,0,0,0,0,0,0,789.0
cifar10_resnet32_async_batch32,2,0,0,0,0,0,0,788.9375
cifar10_resnet32_async_batch512,1,0,0,0,0,0,0,377.0
cifar10_resnet32_async_batch512,2,0,0,0,0,0,0,370.9375
cifar10_resnet32_async_batch64,1,0,0,0,0,0,0,345.0
cifar10_resnet32_async_batch64,2,0,0,0,0,0,0,348.9375
cifar10_resnet32_async_dataFormat,1,0,0,0,0,0,0,0.0
cifar10_resnet32_async_dataFormat,2,0,0,0,0,0,0,0.0
cifar10_resnet32_async_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet32_async_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_async_optRmsprop,1,0,0,0,0,0,0,347.0
cifar10_resnet32_async_optRmsprop,2,0,0,0,0,0,0,354.9375
cifar10_resnet32_async_use_fp16,1,0,0,0,0,0,0,0.0
cifar10_resnet32_async_use_fp16,2,0,0,0,0,0,0,0.0
cifar10_resnet32_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet32_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_async_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet32_async_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet32_sync_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet32_sync_batch256,1,0,0,0,0,0,0,0.0
cifar10_resnet32_sync_batch256,2,0,0,0,0,0,0,0.0
cifar10_resnet32_sync_batch32,1,0,0,0,0,0,0,789.0
